r,g,b,count,percent,hex_rgb
159,158,158,7,0.0018328254,#9F9E9E
160,98,98,7,0.0018328254,#A06262
160,14,14,7,0.0018328254,#A00E0E
159,156,156,7,0.0018328254,#9F9C9C
159,136,136,7,0.0018328254,#9F8888
158,155,155,7,0.0018328254,#9E9B9B
158,136,136,7,0.0018328254,#9E8888
158,128,128,7,0.0018328254,#9E8080
158,124,124,7,0.0018328254,#9E7C7C
158,117,117,7,0.0018328254,#9E7575
158,110,110,7,0.0018328254,#9E6E6E
158,102,102,7,0.0018328254,#9E6666
158,99,99,7,0.0018328254,#9E6363
158,92,92,7,0.0018328254,#9E5C5C
158,89,89,7,0.0018328254,#9E5959
158,78,78,7,0.0018328254,#9E4E4E
158,75,75,7,0.0018328254,#9E4B4B
158,60,60,7,0.0018328254,#9E3C3C
158,51,51,7,0.0018328254,#9E3333
158,45,45,7,0.0018328254,#9E2D2D
158,42,42,7,0.0018328254,#9E2A2A
158,39,39,7,0.0018328254,#9E2727
158,27,27,7,0.0018328254,#9E1B1B
157,135,135,7,0.0018328254,#9D8787
157,105,105,7,0.0018328254,#9D6969
157,93,93,7,0.0018328254,#9D5D5D
157,82,82,7,0.0018328254,#9D5252
157,72,72,7,0.0018328254,#9D4848
157,69,69,7,0.0018328254,#9D4545
157,61,61,7,0.0018328254,#9D3D3D
157,52,52,7,0.0018328254,#9D3434
157,50,50,7,0.0018328254,#9D3232
157,49,49,7,0.0018328254,#9D3131
157,36,36,7,0.0018328254,#9D2424
157,34,34,7,0.0018328254,#9D2222
157,31,31,7,0.0018328254,#9D1F1F
157,28,28,7,0.0018328254,#9D1C1C
157,12,12,7,0.0018328254,#9D0C0C
157,9,9,7,0.0018328254,#9D0909
157,6,6,7,0.0018328254,#9D0606
157,145,145,7,0.0018328254,#9D9191
157,142,142,7,0.0018328254,#9D8E8E
157,139,139,7,0.0018328254,#9D8B8B
156,136,136,7,0.0018328254,#9C8888
156,133,133,7,0.0018328254,#9C8585
156,59,59,7,0.0018328254,#9C3B3B
156,56,56,7,0.0018328254,#9C3838
156,53,53,7,0.0018328254,#9C3535
156,47,47,7,0.0018328254,#9C2F2F
156,20,20,7,0.0018328254,#9C1414
156,17,17,7,0.0018328254,#9C1111
156,14,14,7,0.0018328254,#9C0E0E
156,131,131,7,0.0018328254,#9C8383
156,74,74,7,0.0018328254,#9C4A4A
156,71,71,7,0.0018328254,#9C4747
156,68,68,7,0.0018328254,#9C4444
156,41,41,7,0.0018328254,#9C2929
156,38,38,7,0.0018328254,#9C2626
156,35,35,7,0.0018328254,#9C2323
156,11,11,7,0.0018328254,#9C0B0B
156,8,8,7,0.0018328254,#9C0808
155,148,148,7,0.0018328254,#9B9494
155,146,146,7,0.0018328254,#9B9292
155,143,143,7,0.0018328254,#9B8F8F
155,132,132,7,0.0018328254,#9B8484
155,102,102,7,0.0018328254,#9B6666
155,99,99,7,0.0018328254,#9B6363
155,95,95,7,0.0018328254,#9B5F5F
155,92,92,7,0.0018328254,#9B5C5C
154,153,153,7,0.0018328254,#9A9999
155,117,117,7,0.0018328254,#9B7575
155,114,114,7,0.0018328254,#9B7272
155,106,106,7,0.0018328254,#9B6A6A
155,90,90,7,0.0018328254,#9B5A5A
155,87,87,7,0.0018328254,#9B5757
155,84,84,7,0.0018328254,#9B5454
155,78,78,7,0.0018328254,#9B4E4E
155,60,60,7,0.0018328254,#9B3C3C
155,48,48,7,0.0018328254,#9B3030
155,45,45,7,0.0018328254,#9B2D2D
154,126,126,7,0.0018328254,#9A7E7E
153,117,117,7,0.0018328254,#997575
153,111,111,7,0.0018328254,#996F6F
153,108,108,7,0.0018328254,#996C6C
153,102,102,7,0.0018328254,#996666
153,98,98,7,0.0018328254,#996262
153,93,93,7,0.0018328254,#995D5D
153,82,82,7,0.0018328254,#995252
153,76,76,7,0.0018328254,#994C4C
153,45,45,7,0.0018328254,#992D2D
153,42,42,7,0.0018328254,#992A2A
153,29,29,7,0.0018328254,#991D1D
153,23,23,7,0.0018328254,#991717
152,143,143,7,0.0018328254,#988F8F
152,140,140,7,0.0018328254,#988C8C
152,106,106,7,0.0018328254,#986A6A
152,99,99,7,0.0018328254,#986363
152,77,77,7,0.0018328254,#984D4D
152,71,71,7,0.0018328254,#984747
152,68,68,7,0.0018328254,#984444
152,48,48,7,0.0018328254,#983030
152,33,33,7,0.0018328254,#982121
152,14,14,7,0.0018328254,#980E0E
151,143,143,7,0.0018328254,#978F8F
151,140,140,7,0.0018328254,#978C8C
151,137,137,7,0.0018328254,#978989
151,113,113,7,0.0018328254,#977171
151,104,104,7,0.0018328254,#976868
151,97,97,7,0.0018328254,#976161
151,87,87,7,0.0018328254,#975757
151,84,84,7,0.0018328254,#975454
151,81,81,7,0.0018328254,#975151
151,74,74,7,0.0018328254,#974A4A
151,55,55,7,0.0018328254,#973737
151,52,52,7,0.0018328254,#973434
151,39,39,7,0.0018328254,#972727
150,112,112,7,0.0018328254,#967070
150,136,136,7,0.0018328254,#968888
150,89,89,7,0.0018328254,#965959
150,76,76,7,0.0018328254,#964C4C
150,73,73,7,0.0018328254,#964949
150,67,67,7,0.0018328254,#964343
148,147,147,7,0.0018328254,#949393
149,130,130,7,0.0018328254,#958282
149,109,109,7,0.0018328254,#956D6D
149,102,102,7,0.0018328254,#956666
149,96,96,7,0.0018328254,#956060
149,66,66,7,0.0018328254,#954242
148,132,132,7,0.0018328254,#948484
148,76,76,7,0.0018328254,#944C4C
148,29,29,7,0.0018328254,#941D1D
148,7,7,7,0.0018328254,#940707
147,96,96,7,0.0018328254,#936060
147,59,59,7,0.0018328254,#933B3B
147,56,56,7,0.0018328254,#933838
147,54,54,7,0.0018328254,#933636
147,28,28,7,0.0018328254,#931C1C
147,27,27,7,0.0018328254,#931B1B
147,23,23,7,0.0018328254,#931717
146,140,140,7,0.0018328254,#928C8C
146,131,131,7,0.0018328254,#928383
146,129,129,7,0.0018328254,#928181
146,127,127,7,0.0018328254,#927F7F
146,125,125,7,0.0018328254,#927D7D
146,115,115,7,0.0018328254,#927373
146,114,114,7,0.0018328254,#927272
146,111,111,7,0.0018328254,#926F6F
146,105,105,7,0.0018328254,#926969
146,104,104,7,0.0018328254,#926868
146,101,101,7,0.0018328254,#926565
146,86,86,7,0.0018328254,#925656
146,83,83,7,0.0018328254,#925353
146,69,69,7,0.0018328254,#924545
146,34,34,7,0.0018328254,#922222
146,6,6,7,0.0018328254,#920606
146,4,4,7,0.0018328254,#920404
146,3,3,7,0.0018328254,#920303
145,142,142,7,0.0018328254,#918E8E
145,131,131,7,0.0018328254,#918383
145,128,128,7,0.0018328254,#918080
145,126,126,7,0.0018328254,#917E7E
145,119,119,7,0.0018328254,#917777
145,118,118,7,0.0018328254,#917676
145,117,117,7,0.0018328254,#917575
145,114,114,7,0.0018328254,#917272
145,108,108,7,0.0018328254,#916C6C
145,105,105,7,0.0018328254,#916969
145,82,82,7,0.0018328254,#915252
145,80,80,7,0.0018328254,#915050
145,73,73,7,0.0018328254,#914949
145,72,72,7,0.0018328254,#914848
145,59,59,7,0.0018328254,#913B3B
145,56,56,7,0.0018328254,#913838
145,51,51,7,0.0018328254,#913333
145,48,48,7,0.0018328254,#913030
145,45,45,7,0.0018328254,#912D2D
145,41,41,7,0.0018328254,#912929
145,34,34,7,0.0018328254,#912222
145,33,33,7,0.0018328254,#912121
145,31,31,7,0.0018328254,#911F1F
145,23,23,7,0.0018328254,#911717
145,20,20,7,0.0018328254,#911414
145,19,19,7,0.0018328254,#911313
145,9,9,7,0.0018328254,#910909
145,8,8,7,0.0018328254,#910808
145,7,7,7,0.0018328254,#910707
145,6,6,7,0.0018328254,#910606
143,142,142,7,0.0018328254,#8F8E8E
144,126,126,7,0.0018328254,#907E7E
144,93,93,7,0.0018328254,#905D5D
143,46,46,7,0.0018328254,#8F2E2E
142,128,128,7,0.0018328254,#8E8080
142,115,115,7,0.0018328254,#8E7373
142,85,85,7,0.0018328254,#8E5555
142,60,60,7,0.0018328254,#8E3C3C
142,57,57,7,0.0018328254,#8E3939
142,38,38,7,0.0018328254,#8E2626
142,25,25,7,0.0018328254,#8E1919
142,11,11,7,0.0018328254,#8E0B0B
142,10,10,7,0.0018328254,#8E0A0A
142,8,8,7,0.0018328254,#8E0808
142,7,7,7,0.0018328254,#8E0707
141,138,138,7,0.0018328254,#8D8A8A
141,126,126,7,0.0018328254,#8D7E7E
141,114,114,7,0.0018328254,#8D7272
141,111,111,7,0.0018328254,#8D6F6F
141,103,103,7,0.0018328254,#8D6767
141,99,99,7,0.0018328254,#8D6363
141,72,72,7,0.0018328254,#8D4848
141,63,63,7,0.0018328254,#8D3F3F
141,36,36,7,0.0018328254,#8D2424
141,33,33,7,0.0018328254,#8D2121
141,9,9,7,0.0018328254,#8D0909
141,3,3,7,0.0018328254,#8D0303
140,134,134,7,0.0018328254,#8C8686
140,131,131,7,0.0018328254,#8C8383
140,126,126,7,0.0018328254,#8C7E7E
140,107,107,7,0.0018328254,#8C6B6B
140,76,76,7,0.0018328254,#8C4C4C
140,65,65,7,0.0018328254,#8C4141
140,57,57,7,0.0018328254,#8C3939
140,52,52,7,0.0018328254,#8C3434
140,49,49,7,0.0018328254,#8C3131
140,41,41,7,0.0018328254,#8C2929
140,38,38,7,0.0018328254,#8C2626
140,30,30,7,0.0018328254,#8C1E1E
140,25,25,7,0.0018328254,#8C1919
140,14,14,7,0.0018328254,#8C0E0E
140,11,11,7,0.0018328254,#8C0B0B
140,6,6,7,0.0018328254,#8C0606
140,120,120,7,0.0018328254,#8C7878
139,133,133,7,0.0018328254,#8B8585
139,131,131,7,0.0018328254,#8B8383
139,99,99,7,0.0018328254,#8B6363
139,72,72,7,0.0018328254,#8B4848
139,71,71,7,0.0018328254,#8B4747
137,111,111,7,0.0018328254,#896F6F
137,96,96,7,0.0018328254,#896060
137,63,63,7,0.0018328254,#893F3F
137,55,55,7,0.0018328254,#893737
137,45,45,7,0.0018328254,#892D2D
137,37,37,7,0.0018328254,#892525
137,7,7,7,0.0018328254,#890707
136,124,124,7,0.0018328254,#887C7C
136,107,107,7,0.0018328254,#886B6B
136,97,97,7,0.0018328254,#886161
136,79,79,7,0.0018328254,#884F4F
136,71,71,7,0.0018328254,#884747
136,59,59,7,0.0018328254,#883B3B
136,33,33,7,0.0018328254,#882121
134,126,126,7,0.0018328254,#867E7E
134,117,117,7,0.0018328254,#867575
134,91,91,7,0.0018328254,#865B5B
134,85,85,7,0.0018328254,#865555
134,81,81,7,0.0018328254,#865151
134,79,79,7,0.0018328254,#864F4F
134,63,63,7,0.0018328254,#863F3F
134,42,42,7,0.0018328254,#862A2A
134,39,39,7,0.0018328254,#862727
134,32,32,7,0.0018328254,#862020
134,22,22,7,0.0018328254,#861616
134,17,17,7,0.0018328254,#861111
134,14,14,7,0.0018328254,#860E0E
134,8,8,7,0.0018328254,#860808
134,3,3,7,0.0018328254,#860303
134,106,106,7,0.0018328254,#866A6A
133,48,48,7,0.0018328254,#853030
132,104,104,7,0.0018328254,#846868
132,94,94,7,0.0018328254,#845E5E
131,97,97,7,0.0018328254,#836161
131,47,47,7,0.0018328254,#832F2F
131,22,22,7,0.0018328254,#831616
131,13,13,7,0.0018328254,#830D0D
131,8,8,7,0.0018328254,#830808
130,81,81,7,0.0018328254,#825151
130,50,50,7,0.0018328254,#823232
130,31,31,7,0.0018328254,#821F1F
130,25,25,7,0.0018328254,#821919
130,6,6,7,0.0018328254,#820606
129,115,115,7,0.0018328254,#817373
129,104,104,7,0.0018328254,#816868
129,99,99,7,0.0018328254,#816363
129,98,98,7,0.0018328254,#816262
129,94,94,7,0.0018328254,#815E5E
129,93,93,7,0.0018328254,#815D5D
129,90,90,7,0.0018328254,#815A5A
129,77,77,7,0.0018328254,#814D4D
129,65,65,7,0.0018328254,#814141
129,44,44,7,0.0018328254,#812C2C
129,38,38,7,0.0018328254,#812626
129,33,33,7,0.0018328254,#812121
129,30,30,7,0.0018328254,#811E1E
129,28,28,7,0.0018328254,#811C1C
129,24,24,7,0.0018328254,#811818
129,22,22,7,0.0018328254,#811616
129,19,19,7,0.0018328254,#811313
129,17,17,7,0.0018328254,#811111
129,13,13,7,0.0018328254,#810D0D
129,8,8,7,0.0018328254,#810808
129,125,125,7,0.0018328254,#817D7D
129,120,120,7,0.0018328254,#817878
129,110,110,7,0.0018328254,#816E6E
129,102,102,7,0.0018328254,#816666
129,100,100,7,0.0018328254,#816464
128,104,104,7,0.0018328254,#806868
127,122,122,7,0.0018328254,#7F7A7A
127,106,106,7,0.0018328254,#7F6A6A
127,93,93,7,0.0018328254,#7F5D5D
127,76,76,7,0.0018328254,#7F4C4C
126,114,114,7,0.0018328254,#7E7272
126,113,113,7,0.0018328254,#7E7171
126,102,102,7,0.0018328254,#7E6666
126,99,99,7,0.0018328254,#7E6363
126,94,94,7,0.0018328254,#7E5E5E
126,77,77,7,0.0018328254,#7E4D4D
126,65,65,7,0.0018328254,#7E4141
126,54,54,7,0.0018328254,#7E3636
126,48,48,7,0.0018328254,#7E3030
126,43,43,7,0.0018328254,#7E2B2B
126,30,30,7,0.0018328254,#7E1E1E
126,24,24,7,0.0018328254,#7E1818
126,19,19,7,0.0018328254,#7E1313
125,86,86,7,0.0018328254,#7D5656
125,73,73,7,0.0018328254,#7D4949
125,61,61,7,0.0018328254,#7D3D3D
125,49,49,7,0.0018328254,#7D3131
125,44,44,7,0.0018328254,#7D2C2C
125,37,37,7,0.0018328254,#7D2525
124,78,78,7,0.0018328254,#7C4E4E
124,72,72,7,0.0018328254,#7C4848
124,71,71,7,0.0018328254,#7C4747
124,66,66,7,0.0018328254,#7C4242
124,53,53,7,0.0018328254,#7C3535
124,47,47,7,0.0018328254,#7C2F2F
124,34,34,7,0.0018328254,#7C2222
124,25,25,7,0.0018328254,#7C1919
123,100,100,7,0.0018328254,#7B6464
123,87,87,7,0.0018328254,#7B5757
123,75,75,7,0.0018328254,#7B4B4B
123,68,68,7,0.0018328254,#7B4444
123,60,60,7,0.0018328254,#7B3C3C
123,42,42,7,0.0018328254,#7B2A2A
123,113,113,7,0.0018328254,#7B7171
123,24,24,7,0.0018328254,#7B1818
123,11,11,7,0.0018328254,#7B0B0B
122,120,120,7,0.0018328254,#7A7878
122,94,94,7,0.0018328254,#7A5E5E
121,75,75,7,0.0018328254,#794B4B
119,118,118,7,0.0018328254,#777676
120,84,84,7,0.0018328254,#785454
120,59,59,7,0.0018328254,#783B3B
120,29,29,7,0.0018328254,#781D1D
120,21,21,7,0.0018328254,#781515
120,6,6,7,0.0018328254,#780606
119,106,106,7,0.0018328254,#776A6A
119,77,77,7,0.0018328254,#774D4D
119,46,46,7,0.0018328254,#772E2E
119,36,36,7,0.0018328254,#772424
119,13,13,7,0.0018328254,#770D0D
118,103,103,7,0.0018328254,#766767
118,38,38,7,0.0018328254,#762626
118,15,15,7,0.0018328254,#760F0F
118,13,13,7,0.0018328254,#760D0D
118,1,1,7,0.0018328254,#760101
115,114,114,7,0.0018328254,#737272
115,96,96,7,0.0018328254,#736060
115,64,64,7,0.0018328254,#734040
115,8,8,7,0.0018328254,#730808
114,112,112,7,0.0018328254,#727070
114,104,104,7,0.0018328254,#726868
114,99,99,7,0.0018328254,#726363
114,90,90,7,0.0018328254,#725A5A
114,82,82,7,0.0018328254,#725252
114,80,80,7,0.0018328254,#725050
114,54,54,7,0.0018328254,#723636
114,20,20,7,0.0018328254,#721414
113,1,1,7,0.0018328254,#710101
113,65,65,7,0.0018328254,#714141
113,34,34,7,0.0018328254,#712222
111,73,73,7,0.0018328254,#6F4949
111,41,41,7,0.0018328254,#6F2929
111,24,24,7,0.0018328254,#6F1818
109,65,65,7,0.0018328254,#6D4141
109,16,16,7,0.0018328254,#6D1010
109,14,14,7,0.0018328254,#6D0E0E
107,62,62,7,0.0018328254,#6B3E3E
107,60,60,7,0.0018328254,#6B3C3C
107,35,35,7,0.0018328254,#6B2323
107,31,31,7,0.0018328254,#6B1F1F
106,33,33,7,0.0018328254,#6A2121
105,94,94,7,0.0018328254,#695E5E
104,99,99,7,0.0018328254,#686363
104,88,88,7,0.0018328254,#685858
104,86,86,7,0.0018328254,#685656
103,65,65,7,0.0018328254,#674141
103,2,2,7,0.0018328254,#670202
102,98,98,7,0.0018328254,#666262
102,94,94,7,0.0018328254,#665E5E
102,92,92,7,0.0018328254,#665C5C
102,1,1,7,0.0018328254,#660101
100,77,77,7,0.0018328254,#644D4D
100,75,75,7,0.0018328254,#644B4B
98,97,97,7,0.0018328254,#626161
98,2,2,7,0.0018328254,#620202
97,33,33,7,0.0018328254,#612121
92,4,4,7,0.0018328254,#5C0404
82,71,71,7,0.0018328254,#524747
81,16,16,7,0.0018328254,#511010
71,71,71,7,0.0018328254,#474747
61,61,61,7,0.0018328254,#3D3D3D
54,54,54,7,0.0018328254,#363636
45,0,0,7,0.0018328254,#2D0000
43,43,43,7,0.0018328254,#2B2B2B
39,39,39,7,0.0018328254,#272727
36,0,0,7,0.0018328254,#240000
206,194,194,6,0.0015709932,#CEC2C2
212,180,180,6,0.0015709932,#D4B4B4
212,176,176,6,0.0015709932,#D4B0B0
212,173,173,6,0.0015709932,#D4ADAD
212,171,171,6,0.0015709932,#D4ABAB
212,161,161,6,0.0015709932,#D4A1A1
212,157,157,6,0.0015709932,#D49D9D
212,137,137,6,0.0015709932,#D48989
212,132,132,6,0.0015709932,#D48484
212,127,127,6,0.0015709932,#D47F7F
212,126,126,6,0.0015709932,#D47E7E
212,117,117,6,0.0015709932,#D47575
212,106,106,6,0.0015709932,#D46A6A
212,102,102,6,0.0015709932,#D46666
212,96,96,6,0.0015709932,#D46060
212,84,84,6,0.0015709932,#D45454
212,78,78,6,0.0015709932,#D44E4E
212,76,76,6,0.0015709932,#D44C4C
212,70,70,6,0.0015709932,#D44646
212,60,60,6,0.0015709932,#D43C3C
212,55,55,6,0.0015709932,#D43737
212,54,54,6,0.0015709932,#D43636
211,10,10,6,0.0015709932,#D30A0A
212,10,10,6,0.0015709932,#D40A0A
207,205,205,6,0.0015709932,#CFCDCD
207,197,197,6,0.0015709932,#CFC5C5
223,206,206,6,0.0015709932,#DFCECE
224,163,163,6,0.0015709932,#E0A3A3
224,2,2,6,0.0015709932,#E00202
220,200,200,6,0.0015709932,#DCC8C8
220,178,178,6,0.0015709932,#DCB2B2
220,170,170,6,0.0015709932,#DCAAAA
220,161,161,6,0.0015709932,#DCA1A1
220,157,157,6,0.0015709932,#DC9D9D
220,146,146,6,0.0015709932,#DC9292
220,142,142,6,0.0015709932,#DC8E8E
220,114,114,6,0.0015709932,#DC7272
220,99,99,6,0.0015709932,#DC6363
220,81,81,6,0.0015709932,#DC5151
220,63,63,6,0.0015709932,#DC3F3F
220,47,47,6,0.0015709932,#DC2F2F
220,25,25,6,0.0015709932,#DC1919
220,204,204,6,0.0015709932,#DCCCCC
220,203,203,6,0.0015709932,#DCCBCB
221,197,197,6,0.0015709932,#DDC5C5
221,192,192,6,0.0015709932,#DDC0C0
221,189,189,6,0.0015709932,#DDBDBD
221,188,188,6,0.0015709932,#DDBCBC
221,185,185,6,0.0015709932,#DDB9B9
221,164,164,6,0.0015709932,#DDA4A4
221,147,147,6,0.0015709932,#DD9393
221,113,113,6,0.0015709932,#DD7171
221,95,95,6,0.0015709932,#DD5F5F
221,53,53,6,0.0015709932,#DD3535
221,33,33,6,0.0015709932,#DD2121
221,24,24,6,0.0015709932,#DD1818
221,10,10,6,0.0015709932,#DD0A0A
222,4,4,6,0.0015709932,#DE0404
225,188,188,6,0.0015709932,#E1BCBC
225,182,182,6,0.0015709932,#E1B6B6
225,173,173,6,0.0015709932,#E1ADAD
225,168,168,6,0.0015709932,#E1A8A8
225,145,145,6,0.0015709932,#E19191
225,130,130,6,0.0015709932,#E18282
225,121,121,6,0.0015709932,#E17979
225,120,120,6,0.0015709932,#E17878
225,74,74,6,0.0015709932,#E14A4A
225,67,67,6,0.0015709932,#E14343
225,65,65,6,0.0015709932,#E14141
225,58,58,6,0.0015709932,#E13A3A
225,22,22,6,0.0015709932,#E11616
161,154,154,6,0.0015709932,#A19A9A
229,202,202,6,0.0015709932,#E5CACA
229,182,182,6,0.0015709932,#E5B6B6
229,157,157,6,0.0015709932,#E59D9D
229,142,142,6,0.0015709932,#E58E8E
229,138,138,6,0.0015709932,#E58A8A
229,119,119,6,0.0015709932,#E57777
229,118,118,6,0.0015709932,#E57676
229,115,115,6,0.0015709932,#E57373
229,112,112,6,0.0015709932,#E57070
229,109,109,6,0.0015709932,#E56D6D
229,97,97,6,0.0015709932,#E56161
229,93,93,6,0.0015709932,#E55D5D
229,68,68,6,0.0015709932,#E54444
229,67,67,6,0.0015709932,#E54343
229,60,60,6,0.0015709932,#E53C3C
229,53,53,6,0.0015709932,#E53535
229,51,51,6,0.0015709932,#E53333
229,50,50,6,0.0015709932,#E53232
229,46,46,6,0.0015709932,#E52E2E
229,40,40,6,0.0015709932,#E52828
229,35,35,6,0.0015709932,#E52323
229,32,32,6,0.0015709932,#E52020
229,29,29,6,0.0015709932,#E51D1D
229,23,23,6,0.0015709932,#E51717
229,20,20,6,0.0015709932,#E51414
229,19,19,6,0.0015709932,#E51313
229,14,14,6,0.0015709932,#E50E0E
229,6,6,6,0.0015709932,#E50606
189,181,181,6,0.0015709932,#BDB5B5
233,212,212,6,0.0015709932,#E9D4D4
233,210,210,6,0.0015709932,#E9D2D2
233,208,208,6,0.0015709932,#E9D0D0
233,188,188,6,0.0015709932,#E9BCBC
233,183,183,6,0.0015709932,#E9B7B7
233,179,179,6,0.0015709932,#E9B3B3
233,174,174,6,0.0015709932,#E9AEAE
233,154,154,6,0.0015709932,#E99A9A
233,135,135,6,0.0015709932,#E98787
233,110,110,6,0.0015709932,#E96E6E
233,101,101,6,0.0015709932,#E96565
233,100,100,6,0.0015709932,#E96464
233,76,76,6,0.0015709932,#E94C4C
233,65,65,6,0.0015709932,#E94141
233,64,64,6,0.0015709932,#E94040
233,55,55,6,0.0015709932,#E93737
233,51,51,6,0.0015709932,#E93333
233,45,45,6,0.0015709932,#E92D2D
233,44,44,6,0.0015709932,#E92C2C
233,40,40,6,0.0015709932,#E92828
233,35,35,6,0.0015709932,#E92323
233,24,24,6,0.0015709932,#E91818
220,208,208,6,0.0015709932,#DCD0D0
232,218,218,6,0.0015709932,#E8DADA
234,218,218,6,0.0015709932,#EADADA
235,217,217,6,0.0015709932,#EBD9D9
237,204,204,6,0.0015709932,#EDCCCC
237,202,202,6,0.0015709932,#EDCACA
237,190,190,6,0.0015709932,#EDBEBE
237,189,189,6,0.0015709932,#EDBDBD
237,183,183,6,0.0015709932,#EDB7B7
237,179,179,6,0.0015709932,#EDB3B3
237,178,178,6,0.0015709932,#EDB2B2
237,174,174,6,0.0015709932,#EDAEAE
237,173,173,6,0.0015709932,#EDADAD
237,166,166,6,0.0015709932,#EDA6A6
237,161,161,6,0.0015709932,#EDA1A1
237,158,158,6,0.0015709932,#ED9E9E
237,155,155,6,0.0015709932,#ED9B9B
237,152,152,6,0.0015709932,#ED9898
237,151,151,6,0.0015709932,#ED9797
237,149,149,6,0.0015709932,#ED9595
237,146,146,6,0.0015709932,#ED9292
237,138,138,6,0.0015709932,#ED8A8A
237,135,135,6,0.0015709932,#ED8787
237,133,133,6,0.0015709932,#ED8585
237,124,124,6,0.0015709932,#ED7C7C
237,123,123,6,0.0015709932,#ED7B7B
237,119,119,6,0.0015709932,#ED7777
237,111,111,6,0.0015709932,#ED6F6F
237,108,108,6,0.0015709932,#ED6C6C
237,107,107,6,0.0015709932,#ED6B6B
237,105,105,6,0.0015709932,#ED6969
237,91,91,6,0.0015709932,#ED5B5B
237,82,82,6,0.0015709932,#ED5252
237,72,72,6,0.0015709932,#ED4848
237,52,52,6,0.0015709932,#ED3434
237,48,48,6,0.0015709932,#ED3030
237,41,41,6,0.0015709932,#ED2929
237,36,36,6,0.0015709932,#ED2424
237,21,21,6,0.0015709932,#ED1515
237,19,19,6,0.0015709932,#ED1313
240,20,20,6,0.0015709932,#F01414
198,190,190,6,0.0015709932,#C6BEBE
230,217,217,6,0.0015709932,#E6D9D9
237,220,220,6,0.0015709932,#EDDCDC
238,219,219,6,0.0015709932,#EEDBDB
240,219,219,6,0.0015709932,#F0DBDB
240,217,217,6,0.0015709932,#F0D9D9
240,189,189,6,0.0015709932,#F0BDBD
240,173,173,6,0.0015709932,#F0ADAD
240,158,158,6,0.0015709932,#F09E9E
240,143,143,6,0.0015709932,#F08F8F
240,139,139,6,0.0015709932,#F08B8B
240,133,133,6,0.0015709932,#F08585
239,132,132,6,0.0015709932,#EF8484
240,130,130,6,0.0015709932,#F08282
240,125,125,6,0.0015709932,#F07D7D
240,122,122,6,0.0015709932,#F07A7A
240,112,112,6,0.0015709932,#F07070
240,106,106,6,0.0015709932,#F06A6A
239,103,103,6,0.0015709932,#EF6767
240,90,90,6,0.0015709932,#F05A5A
240,88,88,6,0.0015709932,#F05858
240,82,82,6,0.0015709932,#F05252
240,78,78,6,0.0015709932,#F04E4E
240,69,69,6,0.0015709932,#F04545
240,60,60,6,0.0015709932,#F03C3C
239,57,57,6,0.0015709932,#EF3939
240,51,51,6,0.0015709932,#F03333
239,50,50,6,0.0015709932,#EF3232
240,46,46,6,0.0015709932,#F02E2E
240,45,45,6,0.0015709932,#F02D2D
239,38,38,6,0.0015709932,#EF2626
240,36,36,6,0.0015709932,#F02424
239,30,30,6,0.0015709932,#EF1E1E
240,26,26,6,0.0015709932,#F01A1A
240,21,21,6,0.0015709932,#F01515
240,14,14,6,0.0015709932,#F00E0E
240,13,13,6,0.0015709932,#F00D0D
239,13,13,6,0.0015709932,#EF0D0D
239,12,12,6,0.0015709932,#EF0C0C
240,9,9,6,0.0015709932,#F00909
240,5,5,6,0.0015709932,#F00505
240,4,4,6,0.0015709932,#F00404
239,4,4,6,0.0015709932,#EF0404
202,193,193,6,0.0015709932,#CAC1C1
229,217,217,6,0.0015709932,#E5D9D9
242,221,221,6,0.0015709932,#F2DDDD
242,195,195,6,0.0015709932,#F2C3C3
242,171,171,6,0.0015709932,#F2ABAB
242,149,149,6,0.0015709932,#F29595
242,147,147,6,0.0015709932,#F29393
242,140,140,6,0.0015709932,#F28C8C
242,134,134,6,0.0015709932,#F28686
242,125,125,6,0.0015709932,#F27D7D
242,115,115,6,0.0015709932,#F27373
242,100,100,6,0.0015709932,#F26464
242,89,89,6,0.0015709932,#F25959
242,86,86,6,0.0015709932,#F25656
242,70,70,6,0.0015709932,#F24646
242,64,64,6,0.0015709932,#F24040
242,63,63,6,0.0015709932,#F23F3F
242,40,40,6,0.0015709932,#F22828
242,32,32,6,0.0015709932,#F22020
242,30,30,6,0.0015709932,#F21E1E
242,25,25,6,0.0015709932,#F21919
242,21,21,6,0.0015709932,#F21515
242,20,20,6,0.0015709932,#F21414
242,8,8,6,0.0015709932,#F20808
254,254,254,6,0.0015709932,#FEFEFE
234,221,221,6,0.0015709932,#EADDDD
243,224,224,6,0.0015709932,#F3E0E0
244,221,221,6,0.0015709932,#F4DDDD
244,212,212,6,0.0015709932,#F4D4D4
244,195,195,6,0.0015709932,#F4C3C3
244,188,188,6,0.0015709932,#F4BCBC
244,187,187,6,0.0015709932,#F4BBBB
244,186,186,6,0.0015709932,#F4BABA
244,174,174,6,0.0015709932,#F4AEAE
244,169,169,6,0.0015709932,#F4A9A9
244,153,153,6,0.0015709932,#F49999
244,151,151,6,0.0015709932,#F49797
244,134,134,6,0.0015709932,#F48686
244,132,132,6,0.0015709932,#F48484
244,124,124,6,0.0015709932,#F47C7C
244,118,118,6,0.0015709932,#F47676
244,114,114,6,0.0015709932,#F47272
244,113,113,6,0.0015709932,#F47171
244,111,111,6,0.0015709932,#F46F6F
